0 verbose cli C:\Program Files\nodejs\node.exe C:\Program Files\nodejs\node_modules\npm\bin\npm-cli.js
1312 http fetch GET 200 https://registry.npmjs.org/convert-source-map/-/convert-source-map-2.0.0.tgz 16951ms (cache miss)
1313 http fetch GET 200 https://registry.npmjs.org/cross-spawn/-/cross-spawn-7.0.6.tgz 17004ms (cache miss)
1314 http fetch GET 200 https://registry.npmjs.org/concat-map/-/concat-map-0.0.1.tgz 17012ms (cache miss)
1315 http fetch GET 200 https://registry.npmjs.org/color-name/-/color-name-1.1.4.tgz 17160ms (cache miss)
1316 http fetch GET 200 https://registry.npmjs.org/client-only/-/client-only-0.0.1.tgz 17162ms (cache miss)
1317 http fetch GET 200 https://registry.npmjs.org/cookie/-/cookie-1.1.1.tgz 17169ms (cache miss)
1318 http fetch GET 200 https://registry.npmjs.org/color-convert/-/color-convert-2.0.1.tgz 17182ms (cache miss)
1319 http fetch GET 200 https://registry.npmjs.org/chrome-trace-event/-/chrome-trace-event-1.0.4.tgz 17247ms (cache miss)
1320 http fetch GET 200 https://registry.npmjs.org/chalk/-/chalk-4.1.2.tgz 17291ms (cache miss)
1321 http fetch GET 200 https://registry.npmjs.org/camelize/-/camelize-1.0.1.tgz 17307ms (cache miss)
1322 http fetch GET 200 https://registry.npmjs.org/call-bound/-/call-bound-1.0.4.tgz 17320ms (cache miss)
1323 http fetch GET 200 https://registry.npmjs.org/eslint-plugin-jsx-a11y/-/eslint-plugin-jsx-a11y-6.10.2.tgz 17411ms (cache miss)
1324 http fetch GET 200 https://registry.npmjs.org/call-bind-apply-helpers/-/call-bind-apply-helpers-1.0.2.tgz 17400ms (cache miss)
1325 http fetch GET 200 https://registry.npmjs.org/commander/-/commander-2.20.3.tgz 17423ms (cache miss)
1326 http fetch GET 200 https://registry.npmjs.org/buffer-from/-/buffer-from-1.1.2.tgz 17441ms (cache miss)
1327 http fetch GET 200 https://registry.npmjs.org/callsites/-/callsites-3.1.0.tgz 17462ms (cache miss)
1328 http fetch GET 200 https://registry.npmjs.org/csstype/-/csstype-3.2.3.tgz 17506ms (cache miss)
1329 http fetch GET 200 https://registry.npmjs.org/call-bind/-/call-bind-1.0.9.tgz 17520ms (cache miss)
1330 http fetch GET 200 https://registry.npmjs.org/brace-expansion/-/brace-expansion-1.1.14.tgz 17572ms (cache miss)
1331 http fetch GET 200 https://registry.npmjs.org/base64-js/-/base64-js-0.0.8.tgz 17649ms (cache miss)
1332 http fetch GET 200 https://registry.npmjs.org/balanced-match/-/balanced-match-1.0.2.tgz 17728ms (cache miss)
1333 http fetch GET 200 https://registry.npmjs.org/css-to-react-native/-/css-to-react-native-3.2.0.tgz 17790ms (cache miss)
1334 http fetch GET 200 https://registry.npmjs.org/braces/-/braces-3.0.3.tgz 17790ms (cache miss)
1335 http fetch GET 200 https://registry.npmjs.org/browserslist/-/browserslist-4.28.2.tgz 17844ms (cache miss)
1336 http fetch GET 200 https://registry.npmjs.org/available-typed-arrays/-/available-typed-arrays-1.0.7.tgz 17905ms (cache miss)
1337 http fetch GET 200 https://registry.npmjs.org/async-function/-/async-function-1.0.0.tgz 17949ms (cache miss)
1338 http fetch GET 200 https://registry.npmjs.org/array.prototype.tosorted/-/array.prototype.tosorted-1.1.4.tgz 18052ms (cache miss)
1339 http fetch GET 200 https://registry.npmjs.org/arraybuffer.prototype.slice/-/arraybuffer.prototype.slice-1.0.4.tgz 18064ms (cache miss)
1340 http fetch GET 200 https://registry.npmjs.org/ast-types-flow/-/ast-types-flow-0.0.8.tgz 18075ms (cache miss)
1341 http fetch GET 200 https://registry.npmjs.org/baseline-browser-mapping/-/baseline-browser-mapping-2.10.30.tgz 18134ms (cache miss)
1342 http fetch GET 200 https://registry.npmjs.org/array.prototype.flatmap/-/array.prototype.flatmap-1.3.3.tgz 18167ms (cache miss)
1343 http fetch GET 200 https://registry.npmjs.org/array.prototype.findlastindex/-/array.prototype.findlastindex-1.2.6.tgz 18209ms (cache miss)
1344 http fetch GET 200 https://registry.npmjs.org/array-includes/-/array-includes-3.1.9.tgz 18302ms (cache miss)
1345 http fetch GET 200 https://registry.npmjs.org/array.prototype.findlast/-/array.prototype.findlast-1.2.5.tgz 18479ms (cache miss)
1346 http fetch GET 200 https://registry.npmjs.org/array-buffer-byte-length/-/array-buffer-byte-length-1.0.2.tgz 18519ms (cache miss)
1347 http fetch GET 200 https://registry.npmjs.org/ansi-styles/-/ansi-styles-4.3.0.tgz 18571ms (cache miss)
1348 http fetch GET 200 https://registry.npmjs.org/array.prototype.flat/-/array.prototype.flat-1.3.3.tgz 18594ms (cache miss)
1349 http fetch GET 200 https://registry.npmjs.org/acorn-jsx/-/acorn-jsx-5.3.2.tgz 18648ms (cache miss)
1350 http fetch GET 200 https://registry.npmjs.org/acorn-import-phases/-/acorn-import-phases-1.0.4.tgz 18665ms (cache miss)
1351 http fetch GET 200 https://registry.npmjs.org/argparse/-/argparse-2.0.1.tgz 18675ms (cache miss)
1352 http fetch GET 200 https://registry.npmjs.org/@webassemblyjs/wast-printer/-/wast-printer-1.14.1.tgz 18735ms (cache miss)
1353 http fetch GET 200 https://registry.npmjs.org/typescript/-/typescript-5.9.3.tgz 19152ms (cache miss)
1354 http fetch GET 200 https://registry.npmjs.org/ajv-formats/-/ajv-formats-2.1.1.tgz 18767ms (cache miss)
1355 http fetch GET 200 https://registry.npmjs.org/acorn-loose/-/acorn-loose-8.5.2.tgz 18823ms (cache miss)
1356 http fetch GET 200 https://registry.npmjs.org/@xtuc/ieee754/-/ieee754-1.2.0.tgz 18968ms (cache miss)
1357 http fetch GET 200 https://registry.npmjs.org/@webassemblyjs/wasm-parser/-/wasm-parser-1.14.1.tgz 19093ms (cache miss)
1358 http fetch GET 200 https://registry.npmjs.org/@webassemblyjs/utf8/-/utf8-1.13.2.tgz 19129ms (cache miss)
1359 http fetch GET 200 https://registry.npmjs.org/@xtuc/long/-/long-4.2.2.tgz 19147ms (cache miss)
1360 http fetch GET 200 https://registry.npmjs.org/eslint-plugin-import/-/eslint-plugin-import-2.32.0.tgz 19361ms (cache miss)
1361 http fetch GET 200 https://registry.npmjs.org/@webassemblyjs/ieee754/-/ieee754-1.13.2.tgz 19284ms (cache miss)
1362 http fetch GET 200 https://registry.npmjs.org/@webassemblyjs/leb128/-/leb128-1.13.2.tgz 19325ms (cache miss)
1363 http fetch GET 200 https://registry.npmjs.org/@webassemblyjs/wasm-edit/-/wasm-edit-1.14.1.tgz 19326ms (cache miss)
1364 http fetch GET 200 https://registry.npmjs.org/@webassemblyjs/wasm-gen/-/wasm-gen-1.14.1.tgz 19342ms (cache miss)
1365 http fetch GET 200 https://registry.npmjs.org/@webassemblyjs/wasm-opt/-/wasm-opt-1.14.1.tgz 19345ms (cache miss)
1366 http fetch GET 200 https://registry.npmjs.org/@webassemblyjs/helper-numbers/-/helper-numbers-1.13.2.tgz 19449ms (cache miss)
1367 http fetch GET 200 https://registry.npmjs.org/@webassemblyjs/helper-wasm-section/-/helper-wasm-section-1.14.1.tgz 19535ms (cache miss)
1368 http fetch GET 200 https://registry.npmjs.org/@webassemblyjs/helper-wasm-bytecode/-/helper-wasm-bytecode-1.13.2.tgz 19715ms (cache miss)
1369 http fetch GET 200 https://registry.npmjs.org/@webassemblyjs/helper-buffer/-/helper-buffer-1.14.1.tgz 19829ms (cache miss)
1370 http fetch GET 200 https://registry.npmjs.org/@webassemblyjs/helper-api-error/-/helper-api-error-1.13.2.tgz 19869ms (cache miss)
1371 http fetch GET 200 https://registry.npmjs.org/@webassemblyjs/floating-point-hex-parser/-/floating-point-hex-parser-1.13.2.tgz 19886ms (cache miss)
1372 http fetch GET 200 https://registry.npmjs.org/acorn/-/acorn-8.16.0.tgz 19966ms (cache miss)
1373 http fetch GET 200 https://registry.npmjs.org/eslint-plugin-react/-/eslint-plugin-react-7.37.5.tgz 20437ms (cache miss)
1374 http fetch GET 200 https://registry.npmjs.org/@vitejs/plugin-react/-/plugin-react-6.0.2.tgz 20373ms (cache miss)
1375 http fetch GET 200 https://registry.npmjs.org/@typescript-eslint/visitor-keys/-/visitor-keys-8.59.3.tgz 20728ms (cache miss)
1376 http fetch GET 200 https://registry.npmjs.org/@webassemblyjs/ast/-/ast-1.14.1.tgz 20760ms (cache miss)
1377 http fetch GET 200 https://registry.npmjs.org/axobject-query/-/axobject-query-4.1.0.tgz 20925ms (cache miss)
1378 http fetch GET 200 https://registry.npmjs.org/axe-core/-/axe-core-4.11.4.tgz 20988ms (cache miss)
1379 http fetch GET 200 https://registry.npmjs.org/ajv/-/ajv-6.15.0.tgz 21240ms (cache miss)
1380 http fetch GET 200 https://registry.npmjs.org/@unpic/core/-/core-1.0.3.tgz 21279ms (cache miss)
1381 http fetch GET 200 https://registry.npmjs.org/blake3-wasm/-/blake3-wasm-2.1.5.tgz 21366ms (cache miss)
1382 http fetch GET 200 https://registry.npmjs.org/@typescript-eslint/types/-/types-8.59.3.tgz 21596ms (cache miss)
1383 http fetch GET 200 https://registry.npmjs.org/@unpic/react/-/react-1.0.2.tgz 21861ms (cache miss)
1384 http fetch GET 200 https://registry.npmjs.org/@types/react-dom/-/react-dom-19.2.3.tgz 21967ms (cache miss)
1385 http fetch GET 200 https://registry.npmjs.org/@typescript-eslint/project-service/-/project-service-8.59.3.tgz 22063ms (cache miss)
1386 http fetch GET 200 https://registry.npmjs.org/@typescript-eslint/parser/-/parser-8.59.3.tgz 22064ms (cache miss)
1387 http fetch GET 200 https://registry.npmjs.org/@types/json-schema/-/json-schema-7.0.15.tgz 22191ms (cache miss)
1388 http fetch GET 200 https://registry.npmjs.org/@types/json5/-/json5-0.0.29.tgz 22194ms (cache miss)
1389 http fetch GET 200 https://registry.npmjs.org/@typescript-eslint/type-utils/-/type-utils-8.59.3.tgz 22248ms (cache miss)
1390 http fetch GET 200 https://registry.npmjs.org/aria-query/-/aria-query-5.3.2.tgz 22293ms (cache miss)
1391 http fetch GET 200 https://registry.npmjs.org/@typescript-eslint/utils/-/utils-8.59.3.tgz 22274ms (cache miss)
1392 http fetch GET 200 https://registry.npmjs.org/@typescript-eslint/tsconfig-utils/-/tsconfig-utils-8.59.3.tgz 22294ms (cache miss)
1393 http fetch GET 200 https://registry.npmjs.org/@types/estree/-/estree-1.0.9.tgz 22440ms (cache miss)
1394 http fetch GET 200 https://registry.npmjs.org/@types/eslint-scope/-/eslint-scope-3.7.7.tgz 22540ms (cache miss)
1395 http fetch GET 200 https://registry.npmjs.org/@tailwindcss/postcss/-/postcss-4.2.1.tgz 22600ms (cache miss)
1396 http fetch GET 200 https://registry.npmjs.org/@types/react/-/react-19.2.14.tgz 22606ms (cache miss)
1397 http fetch GET 200 https://registry.npmjs.org/@tailwindcss/oxide/-/oxide-4.2.1.tgz 22739ms (cache miss)
1398 http fetch GET 200 https://registry.npmjs.org/@types/eslint/-/eslint-9.6.1.tgz 22957ms (cache miss)
1399 http fetch GET 200 https://registry.npmjs.org/@rolldown/pluginutils/-/pluginutils-1.0.1.tgz 23203ms (cache miss)
1400 http fetch GET 200 https://registry.npmjs.org/@typescript-eslint/typescript-estree/-/typescript-estree-8.59.3.tgz 23400ms (cache miss)
1401 http fetch GET 200 https://registry.npmjs.org/@tailwindcss/node/-/node-4.2.1.tgz 23388ms (cache miss)
1402 http fetch GET 200 https://registry.npmjs.org/eslint/-/eslint-9.39.4.tgz 23831ms (cache miss)
1403 http fetch GET 200 https://registry.npmjs.org/@sindresorhus/is/-/is-7.2.0.tgz 23708ms (cache miss)
1404 http fetch GET 200 https://registry.npmjs.org/@vitejs/plugin-rsc/-/plugin-rsc-0.5.26.tgz 23834ms (cache miss)
1405 http fetch GET 200 https://registry.npmjs.org/@rtsao/scc/-/scc-1.1.0.tgz 23864ms (cache miss)
1406 http fetch GET 200 https://registry.npmjs.org/@poppinss/exception/-/exception-1.2.3.tgz 24283ms (cache miss)
1407 http fetch GET 200 https://registry.npmjs.org/@poppinss/colors/-/colors-4.1.6.tgz 24314ms (cache miss)
1408 http fetch GET 200 https://registry.npmjs.org/@oxc-project/types/-/types-0.130.0.tgz 24471ms (cache miss)
1409 http fetch GET 200 https://registry.npmjs.org/@nolyfill/is-core-module/-/is-core-module-1.0.39.tgz 24494ms (cache miss)
1410 http fetch GET 200 https://registry.npmjs.org/@nodelib/fs.stat/-/fs.stat-2.0.5.tgz 24780ms (cache miss)
1411 http fetch GET 200 https://registry.npmjs.org/@nodelib/fs.walk/-/fs.walk-1.2.8.tgz 24803ms (cache miss)
1412 http fetch GET 200 https://registry.npmjs.org/@nodelib/fs.scandir/-/fs.scandir-2.1.5.tgz 25004ms (cache miss)
1413 http fetch GET 200 https://registry.npmjs.org/@next/env/-/env-16.2.6.tgz 25706ms (cache miss)
1414 http fetch GET 200 https://registry.npmjs.org/@poppinss/dumper/-/dumper-0.6.5.tgz 25817ms (cache miss)
1415 http fetch GET 200 https://registry.npmjs.org/@jridgewell/resolve-uri/-/resolve-uri-3.1.2.tgz 26121ms (cache miss)
1416 http fetch GET 200 https://registry.npmjs.org/@jridgewell/source-map/-/source-map-0.3.11.tgz 26125ms (cache miss)
1417 http fetch GET 200 https://registry.npmjs.org/@types/node/-/node-22.19.19.tgz 26223ms (cache miss)
1418 http fetch GET 200 https://registry.npmjs.org/@jridgewell/trace-mapping/-/trace-mapping-0.3.31.tgz 26259ms (cache miss)
1419 http fetch GET 200 https://registry.npmjs.org/@humanwhocodes/retry/-/retry-0.4.3.tgz 26379ms (cache miss)
1420 http fetch GET 200 https://registry.npmjs.org/@jridgewell/sourcemap-codec/-/sourcemap-codec-1.5.5.tgz 26481ms (cache miss)
1421 http fetch GET 200 https://registry.npmjs.org/@humanwhocodes/module-importer/-/module-importer-1.0.1.tgz 26582ms (cache miss)
1422 http fetch GET 200 https://registry.npmjs.org/@img/colour/-/colour-1.1.0.tgz 26656ms (cache miss)
1423 http fetch GET 200 https://registry.npmjs.org/@eslint/object-schema/-/object-schema-2.1.7.tgz 26787ms (cache miss)
1424 http fetch GET 200 https://registry.npmjs.org/@jridgewell/remapping/-/remapping-2.3.5.tgz 26937ms (cache miss)
1425 http fetch GET 200 https://registry.npmjs.org/@jridgewell/gen-mapping/-/gen-mapping-0.3.13.tgz 26939ms (cache miss)
1426 http fetch GET 200 https://registry.npmjs.org/@humanfs/types/-/types-0.15.0.tgz 26952ms (cache miss)
1427 http fetch GET 200 https://registry.npmjs.org/@eslint/plugin-kit/-/plugin-kit-0.4.1.tgz 27029ms (cache miss)
1428 http fetch GET 200 https://registry.npmjs.org/@shuding/opentype.js/-/opentype.js-1.4.0-beta.0.tgz 27062ms (cache miss)
1429 http fetch GET 200 https://registry.npmjs.org/@eslint/js/-/js-9.39.4.tgz 27053ms (cache miss)
1430 http fetch GET 200 https://registry.npmjs.org/drizzle-kit/-/drizzle-kit-0.31.10.tgz 27225ms (cache miss)
1431 http fetch GET 200 https://registry.npmjs.org/@next/eslint-plugin-next/-/eslint-plugin-next-16.2.6.tgz 27148ms (cache miss)
1432 http fetch GET 200 https://registry.npmjs.org/@humanfs/node/-/node-0.16.8.tgz 27174ms (cache miss)
1433 http fetch GET 200 https://registry.npmjs.org/@eslint/config-helpers/-/config-helpers-0.4.2.tgz 27309ms (cache miss)
1434 http fetch GET 200 https://registry.npmjs.org/@resvg/resvg-wasm/-/resvg-wasm-2.4.0.tgz 27347ms (cache miss)
1435 http fetch GET 200 https://registry.npmjs.org/@humanfs/core/-/core-0.19.2.tgz 27348ms (cache miss)
1436 http fetch GET 200 https://registry.npmjs.org/@tailwindcss/oxide-win32-x64-msvc/-/oxide-win32-x64-msvc-4.2.1.tgz 27534ms (cache miss)
1437 http fetch GET 200 https://registry.npmjs.org/@eslint-community/regexpp/-/regexpp-4.12.2.tgz 27550ms (cache miss)
1438 http fetch GET 200 https://registry.npmjs.org/@eslint/core/-/core-0.17.0.tgz 27570ms (cache miss)
1439 http fetch GET 200 https://registry.npmjs.org/@esbuild-kit/esm-loader/-/esm-loader-2.6.5.tgz 27689ms (cache miss)
1440 warn deprecated @esbuild-kit/esm-loader@2.6.5: Merged into tsx: https://tsx.is
1441 http fetch GET 200 https://registry.npmjs.org/@eslint-community/eslint-utils/-/eslint-utils-4.9.1.tgz 27722ms (cache miss)
1442 http fetch GET 200 https://registry.npmjs.org/@unrs/resolver-binding-win32-x64-msvc/-/resolver-binding-win32-x64-msvc-1.11.1.tgz 28005ms (cache miss)
1443 http fetch GET 200 https://registry.npmjs.org/miniflare/-/miniflare-4.20260515.0.tgz 28296ms (cache miss)
1444 http fetch GET 200 https://registry.npmjs.org/@eslint/config-array/-/config-array-0.21.2.tgz 27953ms (cache miss)
1445 http fetch GET 200 https://registry.npmjs.org/@esbuild-kit/core-utils/-/core-utils-3.3.2.tgz 27986ms (cache miss)
1446 warn deprecated @esbuild-kit/core-utils@3.3.2: Merged into tsx: https://tsx.is
1447 http fetch GET 200 https://registry.npmjs.org/@eslint/eslintrc/-/eslintrc-3.3.5.tgz 28015ms (cache miss)
1448 http fetch GET 200 https://registry.npmjs.org/@cspotcode/source-map-support/-/source-map-support-0.8.1.tgz 28017ms (cache miss)
1449 http fetch GET 200 https://registry.npmjs.org/@babel/template/-/template-7.28.6.tgz 28209ms (cache miss)
1450 http fetch GET 200 https://registry.npmjs.org/@drizzle-team/brocli/-/brocli-0.10.2.tgz 28252ms (cache miss)
1451 http fetch GET 200 https://registry.npmjs.org/@babel/helper-validator-option/-/helper-validator-option-7.27.1.tgz 28441ms (cache miss)
1452 http fetch GET 200 https://registry.npmjs.org/@speed-highlight/core/-/core-1.2.15.tgz 28727ms (cache miss)
1453 http fetch GET 200 https://registry.npmjs.org/@typescript-eslint/scope-manager/-/scope-manager-8.59.3.tgz 28765ms (cache miss)
1454 http fetch GET 200 https://registry.npmjs.org/@cloudflare/kv-asset-handler/-/kv-asset-handler-0.5.0.tgz 28782ms (cache miss)
1455 http fetch GET 200 https://registry.npmjs.org/@cloudflare/unenv-preset/-/unenv-preset-2.16.1.tgz 28985ms (cache miss)
1456 http fetch GET 200 https://registry.npmjs.org/@swc/helpers/-/helpers-0.5.15.tgz 29150ms (cache miss)
1457 http fetch GET 200 https://registry.npmjs.org/@babel/helper-string-parser/-/helper-string-parser-7.27.1.tgz 29299ms (cache miss)
1458 http fetch GET 200 https://registry.npmjs.org/@babel/helper-module-transforms/-/helper-module-transforms-7.28.6.tgz 29672ms (cache miss)
1459 http fetch GET 200 https://registry.npmjs.org/@babel/helper-validator-identifier/-/helper-validator-identifier-7.28.5.tgz 29717ms (cache miss)
1460 http fetch GET 200 https://registry.npmjs.org/@alloc/quick-lru/-/quick-lru-5.2.0.tgz 29901ms (cache miss)
1461 http fetch GET 200 https://registry.npmjs.org/@typescript-eslint/eslint-plugin/-/eslint-plugin-8.59.3.tgz 29997ms (cache miss)
1462 http fetch GET 200 https://registry.npmjs.org/@babel/helper-globals/-/helper-globals-7.28.0.tgz 30339ms (cache miss)
1463 http fetch GET 200 https://registry.npmjs.org/@babel/traverse/-/traverse-7.29.0.tgz 30395ms (cache miss)
1464 http fetch GET 200 https://registry.npmjs.org/@babel/helper-module-imports/-/helper-module-imports-7.28.6.tgz 30437ms (cache miss)
1465 http fetch GET 200 https://registry.npmjs.org/lightningcss-win32-x64-msvc/-/lightningcss-win32-x64-msvc-1.31.1.tgz 30810ms (cache miss)
1466 http fetch GET 200 https://registry.npmjs.org/@babel/code-frame/-/code-frame-7.29.0.tgz 30712ms (cache miss)
1467 http fetch GET 200 https://registry.npmjs.org/@babel/helper-compilation-targets/-/helper-compilation-targets-7.28.6.tgz 30767ms (cache miss)
1468 http fetch GET 200 https://registry.npmjs.org/@babel/compat-data/-/compat-data-7.29.3.tgz 30871ms (cache miss)
1469 http fetch GET 200 https://registry.npmjs.org/estraverse/-/estraverse-4.3.0.tgz 30879ms (cache miss)
1470 http fetch GET 200 https://registry.npmjs.org/esbuild/-/esbuild-0.27.3.tgz 30990ms (cache miss)
1471 http fetch GET 200 https://registry.npmjs.org/glob-parent/-/glob-parent-5.1.2.tgz 31150ms (cache miss)
1472 http fetch GET 200 https://registry.npmjs.org/@babel/generator/-/generator-7.29.1.tgz 31168ms (cache miss)
1473 http fetch GET 200 https://registry.npmjs.org/caniuse-lite/-/caniuse-lite-1.0.30001793.tgz 31352ms (cache miss)
1474 http fetch GET 200 https://registry.npmjs.org/@babel/types/-/types-7.29.0.tgz 31222ms (cache miss)
1475 http fetch GET 200 https://registry.npmjs.org/picomatch/-/picomatch-4.0.4.tgz 31452ms (cache miss)
1476 http fetch GET 200 https://registry.npmjs.org/@babel/helpers/-/helpers-7.29.2.tgz 31480ms (cache miss)
1477 http fetch GET 200 https://registry.npmjs.org/eslint-scope/-/eslint-scope-5.1.1.tgz 31511ms (cache miss)
1478 http fetch GET 200 https://registry.npmjs.org/json5/-/json5-1.0.2.tgz 31616ms (cache miss)
1479 http fetch GET 200 https://registry.npmjs.org/es-module-lexer/-/es-module-lexer-1.7.0.tgz 31836ms (cache miss)
1480 http fetch GET 200 https://registry.npmjs.org/js-tokens/-/js-tokens-9.0.1.tgz 31995ms (cache miss)
1481 http fetch GET 200 https://registry.npmjs.org/@babel/parser/-/parser-7.29.3.tgz 32064ms (cache miss)
1482 http fetch GET 200 https://registry.npmjs.org/lightningcss/-/lightningcss-1.32.0.tgz 32088ms (cache miss)
1483 http fetch GET 200 https://registry.npmjs.org/fdir/-/fdir-6.5.0.tgz 32092ms (cache miss)
1484 http fetch GET 200 https://registry.npmjs.org/fast-glob/-/fast-glob-3.3.3.tgz 32214ms (cache miss)
1485 http fetch GET 200 https://registry.npmjs.org/@babel/core/-/core-7.29.0.tgz 32310ms (cache miss)
1486 http fetch GET 200 https://registry.npmjs.org/picomatch/-/picomatch-4.0.4.tgz 32509ms (cache miss)
1487 http fetch GET 200 https://registry.npmjs.org/semver/-/semver-7.8.0.tgz 32576ms (cache miss)
1488 http fetch GET 200 https://registry.npmjs.org/json-schema-traverse/-/json-schema-traverse-1.0.0.tgz 32646ms (cache miss)
1489 http fetch GET 200 https://registry.npmjs.org/postcss/-/postcss-8.4.31.tgz 32687ms (cache miss)
1490 http fetch GET 200 https://registry.npmjs.org/glob-parent/-/glob-parent-5.1.2.tgz 32720ms (cache miss)
1491 http fetch GET 200 https://registry.npmjs.org/semver/-/semver-7.8.0.tgz 32812ms (cache miss)
1492 http fetch GET 200 https://registry.npmjs.org/supports-color/-/supports-color-8.1.1.tgz 32896ms (cache miss)
1493 http fetch GET 200 https://registry.npmjs.org/debug/-/debug-3.2.7.tgz 32951ms (cache miss)
1494 http fetch GET 200 https://registry.npmjs.org/debug/-/debug-3.2.7.tgz 33194ms (cache miss)
1495 http fetch GET 200 https://registry.npmjs.org/debug/-/debug-3.2.7.tgz 33239ms (cache miss)
1496 http fetch GET 200 https://registry.npmjs.org/globals/-/globals-16.4.0.tgz 33306ms (cache miss)
1497 http fetch GET 200 https://registry.npmjs.org/json-schema-traverse/-/json-schema-traverse-1.0.0.tgz 33343ms (cache miss)
1498 http fetch GET 200 https://registry.npmjs.org/@rolldown/pluginutils/-/pluginutils-1.0.0-rc.18.tgz 33830ms (cache miss)
1499 http fetch GET 200 https://registry.npmjs.org/ajv-keywords/-/ajv-keywords-5.1.0.tgz 34015ms (cache miss)
1500 http fetch GET 200 https://registry.npmjs.org/ignore/-/ignore-7.0.5.tgz 34298ms (cache miss)
1501 http fetch GET 200 https://registry.npmjs.org/semver/-/semver-7.8.0.tgz 34992ms (cache miss)
1502 http fetch GET 200 https://registry.npmjs.org/esbuild/-/esbuild-0.18.20.tgz 34993ms (cache miss)
1503 http fetch GET 200 https://registry.npmjs.org/supports-color/-/supports-color-10.2.2.tgz 35019ms (cache miss)
1504 http fetch GET 200 https://registry.npmjs.org/@vercel/og/-/og-0.8.6.tgz 35435ms (cache miss)
1505 http fetch GET 200 https://registry.npmjs.org/brace-expansion/-/brace-expansion-5.0.6.tgz 35597ms (cache miss)
1506 http fetch GET 200 https://registry.npmjs.org/eslint-visitor-keys/-/eslint-visitor-keys-3.4.3.tgz 36041ms (cache miss)
1507 http fetch GET 200 https://registry.npmjs.org/eslint-visitor-keys/-/eslint-visitor-keys-5.0.1.tgz 36047ms (cache miss)
1508 http fetch GET 200 https://registry.npmjs.org/minimatch/-/minimatch-10.2.5.tgz 36255ms (cache miss)
1509 http fetch GET 200 https://registry.npmjs.org/balanced-match/-/balanced-match-4.0.4.tgz 36305ms (cache miss)
1510 http fetch GET 200 https://registry.npmjs.org/@cloudflare/vite-plugin/-/vite-plugin-1.37.1.tgz 36485ms (cache miss)
1511 http fetch GET 200 https://registry.npmjs.org/@jridgewell/trace-mapping/-/trace-mapping-0.3.9.tgz 36629ms (cache miss)
1512 http fetch GET 200 https://registry.npmjs.org/ajv/-/ajv-8.20.0.tgz 36716ms (cache miss)
1513 http fetch GET 200 https://registry.npmjs.org/ajv/-/ajv-8.20.0.tgz 37240ms (cache miss)
1514 http fetch GET 200 https://registry.npmjs.org/esbuild/-/esbuild-0.25.12.tgz 38277ms (cache miss)
1515 http fetch GET 200 https://registry.npmjs.org/es-abstract/-/es-abstract-1.24.2.tgz 39146ms (cache miss)
1516 http fetch GET 200 https://registry.npmjs.org/drizzle-orm/-/drizzle-orm-0.45.2.tgz 40319ms (cache miss)
1517 http fetch GET 200 https://registry.npmjs.org/@esbuild/win32-x64/-/win32-x64-0.28.0.tgz 46934ms (cache miss)
1518 http fetch GET 200 https://registry.npmjs.org/lightningcss-win32-x64-msvc/-/lightningcss-win32-x64-msvc-1.32.0.tgz 48604ms (cache miss)
1519 http fetch GET 200 https://registry.npmjs.org/@esbuild/win32-x64/-/win32-x64-0.27.3.tgz 53684ms (cache miss)
1520 http fetch GET 200 https://registry.npmjs.org/@esbuild/win32-x64/-/win32-x64-0.25.12.tgz 56113ms (cache miss)
1521 http fetch GET 200 https://registry.npmjs.org/@esbuild/win32-x64/-/win32-x64-0.18.20.tgz 57581ms (cache miss)
1522 http fetch GET 200 https://registry.npmjs.org/@img/sharp-win32-x64/-/sharp-win32-x64-0.34.5.tgz 63229ms (cache miss)
1523 http fetch GET 200 https://registry.npmjs.org/@rolldown/binding-win32-x64-msvc/-/binding-win32-x64-msvc-1.0.1.tgz 70836ms (cache miss)
1524 http fetch GET 200 https://registry.npmjs.org/next/-/next-16.2.6.tgz 119191ms (cache miss)
1525 http fetch GET 200 https://registry.npmjs.org/@cloudflare/workerd-windows-64/-/workerd-windows-64-1.20260515.1.tgz 120240ms (cache miss)
1526 http fetch GET 200 https://registry.npmjs.org/@next/swc-win32-x64-msvc/-/swc-win32-x64-msvc-16.2.6.tgz 133458ms (cache miss)
1527 info run sharp@0.34.5 install node_modules/sharp node install/check.js || npm run build
1528 info run sharp@0.34.5 install { code: 0, signal: null }
1529 info run esbuild@0.28.0 postinstall node_modules/esbuild node install.js
1530 info run unrs-resolver@1.11.1 postinstall node_modules/unrs-resolver napi-postinstall unrs-resolver 1.11.1 check
1531 info run workerd@1.20260515.1 postinstall node_modules/workerd node install.js
1532 info run esbuild@0.18.20 postinstall node_modules/@esbuild-kit/core-utils/node_modules/esbuild node install.js
1533 info run esbuild@0.25.12 postinstall node_modules/drizzle-kit/node_modules/esbuild node install.js
1534 info run esbuild@0.27.3 postinstall node_modules/wrangler/node_modules/esbuild node install.js
1535 info run esbuild@0.28.0 postinstall { code: 0, signal: null }
1536 info run unrs-resolver@1.11.1 postinstall { code: 0, signal: null }
1537 info run esbuild@0.18.20 postinstall { code: 0, signal: null }
1538 info run esbuild@0.25.12 postinstall { code: 0, signal: null }
1539 info run workerd@1.20260515.1 postinstall { code: 0, signal: null }
1540 info run esbuild@0.27.3 postinstall { code: 0, signal: null }
